index,point1x,point1y,point2x,point2y,point3x,point3y,point4x,point4y,height
389,552892.9745884998,4182843.6994538237,552961.490844427,4182855.4803208974,552950.3991003236,4182919.988711742,552881.8828443963,4182908.2078446685,15.0
390,552495.0677378762,4182836.1048464314,552467.5246317759,4182831.1752340333,552470.2450933222,4182815.975263942,552497.7881994225,4182820.90487634,32.91
391,552975.5427023686,4183141.7970633414,552926.5638373363,4183133.601187317,552930.6253647394,4183109.3293459774,552979.6042297718,4183117.5252220016,22.21
392,552381.927260987,4182420.433787634,552350.155750399,4182415.2220590226,552353.1649176572,4182396.8777060197,552384.9364282452,4182402.089434631,20.9
393,552870.6834011887,4183347.066350259,552785.9219855099,4183332.89484797,552799.7345374171,4183250.2803565823,552884.4959530958,4183264.451858871,54.16
394,552780.2990197716,4182877.560091795,552786.1198434823,4182839.5508059994,552814.8320903326,4182843.947861186,552809.011266622,4182881.9571469817,7.24
395,553538.6167460892,4183176.046136556,553565.0876705472,4183195.511199192,553538.099355351,4183232.213143911,553511.628430893,4183212.7480812753,24.98
396,552741.4159632497,4182347.00171558,552783.3952287505,4182305.5446367245,552800.1140804747,4182322.474076396,552758.1348149739,4182363.9311552513,9.27
397,553188.0492022138,4182270.304109888,553172.6179797235,4182285.7036894076,553159.9535364793,4182273.013223335,553175.3847589695,4182257.6136438157,124.67
398,552627.2934123172,4182704.6426552506,552617.3013201857,4182765.24369231,552588.8998977782,4182760.5607752656,552598.8919899097,4182699.959738206,104.77
399,552433.4407977267,4183033.3447858426,552441.5883097575,4182984.972074163,552489.7273370965,4182993.0802262756,552481.5798250657,4183041.452937955,34.89
400,552369.1277226361,4182570.2920135497,552407.6778130627,4182577.179086026,552403.0462640121,4182603.1039815936,552364.4961735855,4182596.2169091175,19.35
401,552549.3912924647,4183527.046081857,552543.9595808982,4183556.351902183,552494.2300530345,4183547.134741609,552499.661764601,4183517.828921283,22.4
402,552519.6276359265,4183571.3594907364,552491.404420116,4183566.79419599,552495.152377281,4183543.6238620244,552523.3755930915,4183548.1891567707,14.18
403,552822.2570369935,4182618.135792162,552805.0489467571,4182601.1052582567,552829.372623483,4182576.527988612,552846.5807137194,4182593.5585225173,19.08
404,552536.9275473391,4182162.022480955,552515.7238828407,4182183.473129347,552501.7910858446,4182169.7007553084,552522.994750343,4182148.2501069163,7.43
405,553062.2054384206,4182360.0368640693,553086.752138613,4182335.653349789,553098.994548267,4182347.9776913887,553074.4478480746,4182372.361205669,30.41
406,552590.1362729582,4183184.7293838407,552586.8693835248,4183205.493721639,552568.8009413342,4183202.650982157,552572.0678307677,4183181.8866443587,12.98
407,552411.3833908803,4183482.010873411,552402.8561494846,4183533.5415971414,552378.549376887,4183529.5193420188,552387.0766182827,4183477.988618288,26.35
408,552623.999186487,4183342.395112456,552619.4646272359,4183369.5472602686,552571.6812665856,4183361.5671740673,552576.2158258368,4183334.415026255,92.64
409,552682.5591768258,4182808.5057953433,552712.9445135639,4182813.366234112,552704.6573221376,4182865.17412926,552674.2719853995,4182860.313690491,7.05
410,553088.4057083565,4183453.451167026,553131.3269933118,4183459.889600155,553124.3311652661,4183506.5267124833,553081.4098803109,4183500.0882793544,42.84
411,552378.2279263089,4182698.9432841083,552385.62249835,4182652.2792000026,552423.889338597,4182658.3431121614,552416.4947665558,4182705.0071962676,13.69
412,553026.4006321544,4183477.885371461,553029.9883442211,4183454.29372929,553046.3220079052,4183456.7776802527,553042.7342958385,4183480.369322424,8.18
413,553024.6735287099,4182467.7722751033,553057.9847120526,4182501.2731076637,553018.1101735947,4182540.921915164,552984.798990252,4182507.4210826037,16.6
414,553175.3028933506,4183585.0178953903,553132.5521226176,4183649.285492462,553111.3359570084,4183635.1725105997,553154.0867277414,4183570.904913528,110.91
415,552691.2789977363,4182753.583137289,552629.4739739259,4182743.131078629,552637.61152589,4182695.0121760042,552699.4165497003,4182705.464234664,5.42
416,553406.3638891138,4182705.6384873893,553416.1400718491,4182685.4927713964,553429.867068985,4182692.154119767,553420.0908862497,4182712.29983576,22.12
417,552355.575354799,4182379.859552557,552388.0055376583,4182384.6390630743,552385.226838697,4182403.493235505,552352.7966558377,4182398.7137249876,5.33
418,553455.4621361711,4182682.376124584,553475.6940677087,4182662.2264591353,553486.4949314394,4182673.0714201154,553466.2629999018,4182693.2210855642,44.34
419,552755.510136588,4182362.9323863266,552799.047145653,4182319.740847177,552830.2189261965,4182351.1619569315,552786.6819171314,4182394.353496081,10.78
420,552589.0522825066,4183551.966656945,552559.932550427,4183547.1132471114,552566.4284259106,4183508.1389671317,552595.5481579902,4183512.9923769655,20.72
421,552473.5353941728,4183364.9446944618,552481.6580772543,4183319.0868671215,552522.962708105,4183326.4030538155,552514.8400250234,4183372.2608811557,57.93
422,553272.3548879358,4182976.159354536,553308.1676303197,4182940.6736705517,553338.6820441501,4182971.469324427,553302.8693017662,4183006.9550084113,71.39
423,553309.5904927948,4183367.389852346,553436.5171992485,4183196.238025626,553490.9490211639,4183236.604827515,553364.0223147101,4183407.7566542337,23.98
424,552493.9173915784,4182597.0730871516,552451.8484929518,4182590.226107028,552456.9546222846,4182558.8532633227,552499.0235209112,4182565.7002434465,94.03
425,552750.8315211084,4182914.9700144595,552757.0450228092,4182876.3444933244,552797.5675896527,4182882.863163639,552791.354087952,4182921.488684774,4.96
426,553121.0575689769,4183640.6932240264,553337.6044972108,4183799.9540409106,553316.7942630919,4183828.249715656,553100.2473348579,4183668.988898772,17.55
427,552985.2278918086,4183606.452088287,552974.6541581849,4183671.321820298,552942.3085063348,4183666.0494953487,552952.8822399585,4183601.1797633376,38.86
428,552483.418773414,4182456.999888792,552475.2607467637,4182503.8892374965,552447.5586392983,4182499.069496186,552455.7166659486,4182452.1801474816,65.33
429,552692.6399708599,4182809.785102714,552683.0504817982,4182868.6732984106,552610.5147496563,4182856.861413164,552620.1042387179,4182797.9732174673,18.46
430,552494.7352065456,4182838.5906094406,552489.3352938254,4182872.799839117,552460.4778234042,4182868.244699376,552465.8777361244,4182834.0354696997,27.84
431,553176.9680767423,4182425.7787227645,553200.3814381857,4182402.5436990377,553246.3582334269,4182448.8733838126,553222.9448719835,4182472.1084075393,25.24
432,552950.6274130112,4182354.1177268974,552924.8734659557,4182328.422507046,552949.8786334363,4182303.360189497,552975.6325804917,4182329.0554093486,19.18
433,553453.3482866883,4183032.651425843,553489.8764635292,4183069.6404487137,553473.3070257432,4183086.0034479667,553436.7788489023,4183049.014425096,13.25
434,552437.5761192002,4182449.181634074,552453.6269597119,4182451.6957306145,552449.4844216018,4182478.1430915063,552433.4335810901,4182475.628994966,20.16
435,553001.2881347507,4182248.52436086,553037.1580635395,4182213.3626150996,553063.4066784058,4182240.1398960818,553027.536749617,4182275.3016418424,122.38
436,552551.9654173501,4183151.8935895395,552503.4807664022,4183143.736971036,552511.1386770725,4183098.2167440346,552559.6233280203,4183106.373362538,11.53
437,552607.4351733234,4183443.653903053,552583.595618194,4183439.556114934,552588.4454512805,4183411.341414742,552612.2850064099,4183415.4392028614,77.38
438,552396.0727603871,4182184.44460567,552415.3225759233,4182203.7830703203,552370.7647929825,4182248.1365967146,552351.5149774463,4182228.798132064,138.76
439,552977.3351269222,4182267.1093189283,552957.4266799048,4182287.0674113883,552946.1942630631,4182275.8629350075,552966.1027100806,4182255.9048425476,24.18
440,552354.378208349,4182388.440802697,552387.2594614346,4182393.7796881036,552384.2840423704,4182412.104769058,552351.4027892848,4182406.7658836516,11.51
441,552429.9335901925,4183485.7693227353,552421.4303603865,4183536.7384228646,552393.8866155577,4183532.143270284,552402.3898453637,4183481.1741701546,12.99
442,553279.1640409804,4183487.0569164567,553243.8229033705,4183542.958968086,553207.1519382629,4183519.7756754095,553242.4930758728,4183463.87362378,16.67
443,552640.0665510658,4181928.1439084895,552693.0038408034,4181874.049045889,552727.0673336445,4181907.3836160004,552674.1300439069,4181961.4784786007,69.55
444,553391.3012399436,4182480.125547136,553434.5503785526,4182522.986186375,553395.7337553771,4182562.1546529653,553352.4846167681,4182519.2940137256,23.86
445,552375.201428801,4182464.716404027,552354.3223387187,4182461.158382726,552358.7521428124,4182435.1635190356,552379.6312328947,4182438.7215403365,12.73
446,552605.1870215178,4183362.1787304366,552597.7499618634,4183408.271854453,552580.3116352112,4183405.4582053814,552587.7486948656,4183359.365081365,24.45
447,552932.2480747772,4182370.991494413,552907.3012192443,4182346.380778198,552921.2165367487,4182332.2754018065,552946.1633922816,4182356.886118021,48.0
448,552732.0701815063,4182954.0164556364,552696.0127916111,4182948.3443302554,552700.7462080552,4182918.2542615784,552736.8035979504,4182923.9263869594,65.1
449,552778.3364051215,4182954.0607081233,552744.16934555,4182948.352452167,552748.1802700639,4182924.3448572275,552782.3473296354,4182930.053113184,60.56
450,552227.8360431071,4182567.4554428044,552278.625514715,4182575.746372276,552273.4073633815,4182607.712287546,552222.6178917736,4182599.4213580745,16.43
451,552620.4583296363,4183469.5628037006,552579.6515639381,4183463.1811738205,552584.0989699817,4183434.742630721,552624.9057356798,4183441.1242606007,31.8
452,552878.3614588175,4182602.42238916,552926.2345494526,4182554.7648037896,552973.3168453677,4182602.0600035386,552925.4437547326,4182649.717588909,12.65
453,553521.3232574072,4183195.3873696644,553474.3639928284,4183159.8356583123,553513.8964150436,4183107.61838371,553560.8556796224,4183143.170095062,50.54
454,552392.7788553386,4182431.239913401,552402.0222138977,4182374.491773329,552442.1269264689,4182381.024185453,552432.8835679098,4182437.772325525,39.41
455,552263.8675936895,4182356.2115338286,552367.4857026279,4182373.5637600343,552358.8561714626,4182425.094652369,552255.2380625241,4182407.7424261635,37.43
456,552509.2813691403,4182719.243973578,552505.73079523,4182740.6517042033,552482.7887299145,4182736.8466535895,552486.3393038247,4182715.438922964,123.56
457,552961.7195529281,4182209.2018301706,552998.8180555357,4182246.274102397,552956.1875891781,4182288.93473182,552919.0890865705,4182251.862459594,17.82
458,552498.4839616463,4183112.550663285,552493.4524300477,4183142.07928398,552469.6459366825,4183138.022774709,552474.6774682811,4183108.4941540137,13.26
459,552888.4217569066,4183374.007144068,552905.3408101477,4183377.003762021,552902.010170318,4183395.8087193035,552885.0911170768,4183392.81210135,178.59
460,552897.7404951409,4183221.1178880995,552811.8903487015,4183206.237458476,552820.8125361883,4183154.76239212,552906.6626826277,4183169.6428217436,127.2
461,552435.0963483576,4182312.471690776,552479.1287218998,4182268.7031342527,552500.2537001385,4182289.9554442847,552456.2213265963,4182333.724000808,63.48
462,553008.2437167184,4182216.6993965665,552980.3648986844,4182244.562138455,552929.353327971,4182193.521135268,552957.2321460049,4182165.6583933793,72.36
463,552720.9822135267,4182395.934859757,552744.9486299506,4182372.103594208,552776.5601450996,4182403.894383258,552752.5937286757,4182427.725648807,111.29
464,552721.7654215044,4183016.9989523445,552685.8541286343,4183011.066041072,552691.5310367394,4182976.7043086602,552727.4423296094,4182982.637219933,48.13
465,552692.6099147343,4182865.704022862,552741.9687856382,4182874.185654065,552735.9988495476,4182908.9277098957,552686.6399786436,4182900.4460786926,80.64
466,553145.749103594,4183109.0886636693,553273.09553302,4183122.740507994,553263.5016572131,4183212.2336049913,553136.1552277871,4183198.581760667,57.93
467,552472.8428681201,4182399.413426624,552526.8033399192,4182411.8633210757,552516.9255212427,4182454.675873278,552462.9650494435,4182442.2259788266,19.44
468,552570.7606436263,4183388.5921769897,552523.2316699424,4183380.3982885843,552526.3590157642,4183362.257995488,552573.8879894482,4183370.4518838935,19.33
469,552431.5607628785,4183349.2486707554,552426.1932839339,4183379.6234108964,552410.2875959284,4183376.812738441,552415.655074873,4183346.4379982995,13.64
470,553024.2702346691,4183453.122432422,553040.2292533903,4183455.833706161,553036.2294207569,4183479.3774018646,553020.2704020357,4183476.6661281255,137.61
471,552832.4771888626,4182270.6816509673,552870.4293062419,4182310.281771862,552828.3662711035,4182350.5943065425,552790.4141537242,4182310.994185648,50.76
472,552239.2768063098,4182502.9920539367,552245.6473126666,4182465.0456437604,552276.9321587709,4182470.297795678,552270.561652414,4182508.2442058544,19.14
473,552776.992440291,4183638.6138709746,552784.963319002,4183590.0434269,552836.2705054022,4183598.463431444,552828.2996266913,4183647.0338755185,12.81
474,553092.3239183069,4183151.424590327,553123.6768904239,4183156.7219884014,553121.0699382256,4183172.1513932585,553089.7169661085,4183166.853995184,33.49
475,553097.234852459,4183124.291928322,553101.8390663347,4183096.0588888363,553132.5695324886,4183101.070380381,553127.965318613,4183129.3034198666,31.89
476,552774.9049225552,4183331.478950233,552736.1499424747,4183325.4279487883,552739.0810564811,4183306.6549793924,552777.8360365616,4183312.7059808373,25.19
477,553150.2492764487,4182272.868144877,553167.498639527,4182290.9320766423,553146.8247448744,4182310.6737098442,553129.5753817961,4182292.609778079,32.03
478,552835.513646954,4182358.07071075,552878.0529206409,4182315.2787910122,552902.8896171614,4182339.968850192,552860.3503434744,4182382.7607699297,89.69
479,552694.7801517056,4183177.3097057543,552687.6191370399,4183220.021218996,552617.0264709548,4183208.185648707,552624.1874856205,4183165.4741354655,31.36
480,552776.2571154917,4183322.689046806,552737.625636729,4183316.524196498,552742.7343890422,4183284.5106606227,552781.365867805,4183290.675510931,16.62
481,552436.1989379845,4183156.6120785098,552432.5845544018,4183179.938865022,552409.9475437052,4183176.431359186,552413.561927288,4183153.104572674,162.45
482,553156.3046929603,4182786.2604509117,553119.0302746985,4182823.284640637,553082.1278618812,4182786.1328223143,553119.402280143,4182749.108632589,40.88
483,552555.0125955396,4183182.126673977,552559.7625103475,4183153.385919604,552601.5795992204,4183160.2969285175,552596.8296844125,4183189.0376828904,132.51
484,552758.8657788201,4182638.933699646,552721.4214862539,4182600.823865958,552759.0776247107,4182563.8253453965,552796.521917277,4182601.9351790845,137.99
485,552898.8256744584,4182988.417444267,552844.2824651734,4182979.8006423437,552850.2341763052,4182942.1271030474,552904.7773855902,4182950.7439049706,43.66
486,552555.4670804649,4182679.663370612,552550.983656869,4182708.6592527246,552510.0030524719,4182702.3227181775,552514.4864760678,4182673.326836065,25.11
487,552890.0273560018,4182412.406816518,552869.2189199855,4182433.295790947,552845.1759906006,4182409.345560195,552865.9844266169,4182388.456585766,127.27
488,552897.8707881137,4183160.9374479046,553039.6763699327,4183185.129953315,553023.6010053396,4183279.3565077963,552881.7954235206,4183255.164002386,5.31
489,553409.7939868548,4182645.435972749,553419.8674389443,4182625.567924862,553435.5729970087,4182633.530920904,553425.4995449192,4182653.3989687916,44.9
490,552322.8235691513,4182364.4082500073,552329.654719907,4182324.2649607942,552359.0238683868,4182329.2626848165,552352.1927176311,4182369.4059740296,26.83
491,552412.4842448337,4183477.7279299544,552359.9277379327,4183468.878283489,552368.7127828174,4183416.7054341063,552421.2692897185,4183425.5550805717,20.1
492,552319.0878756815,4182428.5340849534,552311.3451148618,4182475.537320855,552294.0160630832,4182472.682736472,552301.7588239028,4182425.6795005705,21.22
493,552563.8646878288,4183602.7786033545,552568.6024990298,4183573.7646804485,552584.9286433011,4183576.43064842,552580.1908321001,4183605.444571326,38.95
494,552736.7199753942,4182700.8477311293,552742.3032023978,4182664.7245073295,552757.6548229262,4182667.0972629497,552752.0715959226,4182703.2204867494,61.14
495,552468.5924246671,4183234.6651634476,552475.9386828517,4183191.243215839,552501.8819752781,4183195.6323815677,552494.5357170935,4183239.0543291764,78.99
496,553359.1259663042,4182876.710081167,553396.9479405384,4182913.3363622483,553379.2739193691,4182931.5873654503,553341.4519451349,4182894.9610843686,90.93
497,553044.4557407347,4182187.5581612745,553008.5311245723,4182223.4910979336,552964.6110319044,4182179.581175238,553000.5356480668,4182143.6482385793,8.14
498,553043.5387017983,4182378.149524574,553068.899763929,4182352.6357630314,553081.5031303249,4182365.163698502,553056.1420681942,4182390.6774600446,176.29
499,552789.9527086795,4182669.8601030763,552764.9950558755,4182644.6960324096,552805.6707879861,4182604.3539584656,552830.6284407901,4182629.5180291324,13.23
500,552653.3777851257,4183422.918311307,552648.7261085971,4183450.7230791524,552629.7963960494,4183447.5561798625,552634.4480725781,4183419.7514120173,13.52
501,552625.1735403449,4183587.763563053,552621.4657776976,4183612.3157558413,552584.6747252537,4183606.759735197,552588.382487901,4183582.2075424087,23.73
502,552764.7506419537,4182536.801773836,552739.5389788956,4182510.8978471607,552752.2766874172,4182498.5005446435,552777.4883504752,4182524.404471319,155.98
503,552525.7675898165,4182771.9133504615,552534.5252594483,4182720.887477676,552589.8890061026,4182730.3896650234,552581.1313364707,4182781.415537809,15.69
504,552459.0697501728,4183435.616219201,552410.0327656334,4183427.641278337,552417.3368495705,4183382.729315075,552466.3738341099,4183390.704255939,49.44
505,552876.1995238314,4183056.61319009,552867.8596951095,4183106.2048152857,552840.108568476,4183101.537905459,552848.4483971979,4183051.946280263,42.57
506,552703.1867675387,4182967.601907831,552678.0298651162,4182963.3567811437,552686.1355649185,4182915.3218662827,552711.292467341,4182919.56699297,43.95
507,552392.9015340016,4182601.696893111,552401.6831742671,4182549.6179460883,552447.0369508128,4182557.265576716,552438.2553105473,4182609.3445237386,11.87
508,552499.1758126506,4183467.7846834045,552494.8640718102,4183491.1887120167,552469.0461061823,4183486.4322498427,552473.3578470227,4183463.0282212305,24.29
509,553058.4361609975,4183383.2798601654,553063.3262614477,4183355.407635597,553084.8052829632,4183359.176067231,553079.915182513,4183387.0482917996,56.34
510,552356.437692547,4182365.2131390977,552248.0706059819,4182256.2977260957,552296.3641530885,4182208.247309211,552404.7312396537,4182317.162722213,17.45
511,552458.7991556084,4183155.466726944,552453.919003324,4183183.721211217,552436.8990870585,4183180.7815085333,552441.7792393429,4183152.5270242603,25.75
512,553005.7037679586,4182360.9538439834,553027.9594072271,4182383.448487874,553002.2665548946,4182408.8683547573,552980.0109156261,4182386.3737108666,82.59
513,552912.7566341601,4183460.997260267,552873.0095700492,4183454.5577372406,552879.3604151632,4183415.358025261,552919.107479274,4183421.7975482875,31.7
514,552535.3288809897,4182373.4469781066,552508.3434922795,4182345.5141804134,552532.6182566541,4182322.062753897,552559.6036453643,4182349.99555159,11.3
515,552580.6702310696,4183541.534823591,552585.8213446231,4183511.224045819,552607.8382070449,4183514.9656640408,552602.6870934913,4183545.2764418125,59.66
516,552535.010754089,4183000.998509122,552524.4272418953,4183062.9483678127,552476.6910915875,4183054.7931251773,552487.2746037812,4182992.8432664867,10.55
517,552449.2981032545,4183097.52770651,552445.4334966529,4183120.1112962794,552419.4629805249,4183115.667103434,552423.3275871265,4183093.0835136645,13.86
518,552457.7737702572,4183358.3181684865,552414.718823955,4183351.3949861834,552420.2148092372,4183317.2157112733,552463.2697555394,4183324.1388935763,28.22
519,552324.9928668112,4182498.5197407585,552320.4913899398,4182525.8616701714,552300.4922352447,4182522.5690813074,552304.9937121161,4182495.2271518945,20.37
520,552707.2548711556,4182383.247707784,552689.076219962,4182365.101133867,552713.6639059666,4182340.4699847815,552731.8425571602,4182358.6165586985,6.43
521,553233.7356815937,4182952.285046148,553248.1439945861,4182937.391238904,553265.7801009975,4182954.452460188,553251.3717880051,4182969.346267432,19.92
522,552741.5581160351,4182368.202476806,552717.1753179668,4182392.812310643,552700.2971331473,4182376.0898339716,552724.6799312155,4182351.4800001346,50.64
523,552713.418148291,4183181.012193255,552721.5148119674,4183133.735357764,552803.6527855742,4183147.802364163,552795.5561218978,4183195.079199654,94.69
524,553095.9806576199,4182980.6243108236,553173.8760141237,4182904.0815551104,553212.3294052221,4182943.2144629927,553134.4340487183,4183019.757218706,15.77
525,552494.091261158,4182842.9639139925,552466.3649780869,4182838.574750572,552469.0833336222,4182821.4029372134,552496.8096166933,4182825.792100634,80.54
526,553377.2117526811,4182799.772937651,553414.9133832259,4182837.753310875,553382.2604112781,4182870.1666386034,553344.5587807333,4182832.186265379,45.03
527,552401.5626189923,4182488.331519936,552427.8654869183,4182492.7874389375,552419.4615490119,4182542.395088614,552393.1586810859,4182537.9391696127,12.91
528,552388.1014320482,4183531.0356355757,552372.1103482018,4183528.1378055303,552378.0783565734,4183495.204569013,552394.0694404198,4183498.1023990577,29.64
529,552418.7482156702,4182445.9268688145,552410.5478283829,4182492.9350632573,552383.0601050201,4182488.139942324,552391.2604923074,4182441.131747881,60.5
530,552326.534323289,4182492.5352700977,552349.4300644702,4182496.375294213,552343.8481933207,4182529.6566157076,552320.9524521395,4182525.816591592,24.53
531,552660.8605399096,4183444.50210291,552711.3590042299,4183452.586247052,552708.6466742716,4183469.5291039855,552658.1482099512,4183461.4449598435,10.75
532,552519.4401904239,4183400.3429683167,552547.3137015797,4183404.792841494,552542.8833237175,4183432.544236159,552515.0098125617,4183428.0943629816,97.73
533,552653.3661830318,4183019.4944843403,552637.5848816145,4183114.004008272,552569.6299364333,4183102.656818824,552585.4112378506,4183008.147294892,38.06
534,552629.0481553348,4182418.6925990228,552570.9134324589,4182359.7446272774,552608.0279019584,4182323.1421906683,552666.1626248343,4182382.090162414,36.1
535,553039.9221328492,4182187.5062868977,553073.6689750771,4182154.3928987505,553091.6327482648,4182172.700316188,553057.885906037,4182205.813704335,119.74
536,552627.1228960468,4182714.695380488,552596.7137341278,4182709.9224697305,552600.2176494673,4182687.598329531,552630.6268113863,4182692.371240288,23.81
537,552671.4877634322,4183567.625271058,552667.9691069382,4183588.153489253,552637.2590786861,4183582.889611048,552640.7777351801,4183562.3613928533,23.31
538,553100.8523569528,4183114.206729683,553130.1478092112,4183119.653065975,553126.6337834282,4183138.554758608,553097.3383311699,4183133.108422316,19.31
539,552458.6715687612,4183137.065221456,552466.6137873868,4183090.483798377,552487.2941572624,4183094.0098396176,552479.3519386369,4183140.5912626963,14.37
540,552950.0407206244,4183411.151553639,552973.6075097662,4183415.3719909624,552969.6442153131,4183437.5029024137,552946.0774261713,4183433.2824650905,35.65
541,552437.1728365866,4182448.7617285103,552429.2883021247,4182496.0597030893,552400.721303643,4182491.2976073334,552408.6058381048,4182443.9996327544,20.93
542,552941.2888009124,4182382.7421197677,552968.4096635263,4182409.9317751536,552944.9018041231,4182433.380157127,552917.7809415092,4182406.190501741,33.11
543,552335.5749502226,4182643.989819752,552330.0814775577,4182677.0213995418,552312.4070649698,4182674.0819729976,552317.9005376347,4182641.050393208,93.02
544,552590.7346818178,4182751.2829493475,552618.7898061083,4182755.9137199167,552613.7639881816,4182786.362204567,552585.7088638911,4182781.731433998,20.91
545,552470.1614087858,4183431.6922278767,552474.1711495429,4183407.2743935212,552507.7120327993,4183412.7822630834,552503.7022920422,4183437.200097439,10.63
546,552389.443902401,4183553.2006121026,552394.7158947922,4183521.9115994764,552422.3141959135,4183526.561731306,552417.0422035223,4183557.850743932,14.51
547,552452.4780253485,4183232.177064236,552459.6683052817,4183188.9754097397,552485.7172989406,4183193.3108815765,552478.5270190075,4183236.5125360726,13.37
548,552541.8354711224,4183575.092888477,552515.6668073075,4183570.7841740027,552519.3994105945,4183548.1144795595,552545.5680744094,4183552.4231940336,43.64
549,552801.3542347056,4182863.5875623603,552806.4305888204,4182829.7839127406,552822.1426442234,4182832.1434200127,552817.0662901086,4182865.9470696324,39.4
550,552583.1843049097,4183175.86358965,552578.3720322835,4183206.0664155856,552551.536423135,4183201.7906478946,552556.3486957612,4183171.587821959,65.71
551,552306.5175596671,4182425.882579065,552298.5401286314,4182473.236206663,552272.5458052292,4182468.8570717843,552280.5232362649,4182421.5034441864,162.76
552,552691.2653350803,4182598.7578129596,552683.9180572062,4182641.558798147,552647.7913632764,4182635.357238584,552655.1386411506,4182592.556253397,14.88
553,552442.9236607928,4183152.196082231,552437.4832745605,4183181.229595331,552422.1156177545,4183178.3499579886,552427.5560039867,4183149.3164448887,18.84
554,552662.9631487563,4183122.305927955,552703.7184265341,4183129.111783727,552700.3886878734,4183149.051146034,552659.6334100956,4183142.2452902626,13.82
555,552984.3279209889,4183445.7099338276,553000.9942175741,4183448.98809426,552996.7117143355,4183470.76050918,552980.0454177503,4183467.4823487476,14.43
556,553052.4978946891,4183388.450696326,553047.7696262136,4183419.5119247925,553018.2670398856,4183415.0209192606,553022.9953083611,4183383.959690794,101.14
557,552509.8411470931,4182559.420535171,552517.7393754675,4182509.7007293217,552560.7234092645,4182516.5289481687,552552.82518089,4182566.248754018,11.76
558,553119.5058929425,4183180.065016736,553088.3297807073,4183174.7974963174,553091.339104923,4183156.9866437623,553122.5152171582,4183162.2541641807,14.17
559,552809.3782433381,4183447.6699870885,552860.5535062193,4183456.608407142,552856.4189784655,4183480.2798774275,552805.2437155843,4183471.341457374,17.53
560,552467.1639890571,4182829.5310355565,552494.6900067588,4182833.128421878,552492.7179040102,4182848.2183038974,552465.1918863085,4182844.620917576,10.67
561,552556.3320790632,4183430.430754197,552580.6448878117,4183434.4211430307,552576.1534745428,4183461.786614507,552551.8406657942,4183457.796225673,68.1
562,553162.6347241853,4182693.7185158646,553009.2560573486,4182540.186712145,553053.2188142694,4182496.2678048983,553206.5974811062,4182649.799608618,18.89
563,552541.527651503,4182833.567451165,552510.6262139261,4182827.950127967,552519.0779360369,4182781.4563881517,552549.9793736137,4182787.0737113496,24.11
564,553244.7512215625,4182328.065037218,553204.7889582249,4182367.8418487534,553179.6813122258,4182342.61714314,553219.6435755633,4182302.8403316047,14.13
565,552564.5467808514,4183133.5180899412,552593.0430570743,4183138.271338709,552589.7273432406,4183158.1494267066,552561.2310670178,4183153.3961779387,27.18
566,552884.9846588831,4183109.040705678,552892.8660842808,4183060.417245614,552913.1963524743,4183063.7125991713,552905.3149270766,4183112.3360592355,177.29
567,552735.0875855822,4182758.045483765,552686.412939043,4182749.9763398943,552693.9834273726,4182704.309680647,552742.6580739118,4182712.378824518,25.63
568,553162.4710267235,4182412.1838872284,553119.9870159868,4182454.125778976,553091.5275076181,4182425.298417864,553134.0115183548,4182383.356526117,25.87
569,552287.1606855679,4182578.1854807734,552294.7811146617,4182531.2437185314,552325.2287031055,4182536.1865173895,552317.6082740116,4182583.1282796315,76.97
570,552794.3864796679,4182892.5929891174,552754.8184653008,4182885.8915464054,552758.5656674987,4182863.7665567906,552798.1336818658,4182870.4679995026,63.14
571,553221.3281487231,4183088.1736084316,553155.0778024415,4183021.0975309196,553189.8194281803,4182986.783587395,553256.0697744619,4183053.859664907,60.05
572,553065.1406129771,4182188.160291133,553091.539268652,4182214.6629889584,553059.1871519238,4182246.8881003596,553032.7884962489,4182220.385402534,31.82
573,552704.4177702235,4182626.5357296206,552726.4184137189,4182630.474986938,552719.4192659807,4182669.5650340645,552697.4186224852,4182665.6257767472,18.52
574,552505.5078762476,4182847.0389370346,552500.8004157466,4182874.831783833,552484.2771399051,4182872.033126001,552488.9846004061,4182844.2402792023,29.74
575,553363.2229505866,4182970.3879283527,553435.9541598279,4182898.342724582,553499.9811025071,4182962.9793238463,553427.2498932658,4183035.0245276177,14.24
576,552387.0370260401,4183541.9400236253,552381.9409796568,4183572.7460935684,552365.2736438874,4183569.9889253764,552370.3696902707,4183539.1828554333,35.77
577,552694.4086679339,4182956.7989032045,552697.6209353845,4182937.986682794,552733.694309876,4182944.146366456,552730.4820424253,4182962.9585868665,22.88
578,553053.7536228814,4182337.4674286796,553027.8599940084,4182363.033213955,553015.0827917496,4182350.0921628685,553040.9764206226,4182324.526377593,17.8
579,552952.2876063178,4183606.9704490383,552957.7341028705,4183573.3116295855,552989.812945251,4183578.502462398,552984.3664486983,4183612.1612818507,26.62
580,552731.9044694288,4182114.743561997,552764.1833639874,4182147.4324613735,552721.3799390721,4182189.6990187042,552689.1010445135,4182157.010119328,5.2
581,553445.3466468179,4182640.4917698232,553463.292166613,4182653.9925481724,553454.1760258318,4182666.1099150837,553436.2305060367,4182652.6091367346,24.97
582,552801.1096049198,4181968.304233067,552745.3684887853,4181912.426742453,552784.1057656195,4181873.784007731,552839.846881754,4181929.661498345,23.94
