index,x,y,connected,
8579,483.8,233.2,TRUE,
8580,487.3913043,232.173913,TRUE,
8581,491.5882353,232.2352941,TRUE,
8582,495.4736842,231.6315789,TRUE,
8583,499.625,231.7083333,TRUE,
8584,503.25,230.75,TRUE,
8585,508,231,TRUE,
8586,511.5,231.5,TRUE,
8587,515.5,231.5,TRUE,
8588,517.7142857,231.7857143,TRUE,
8589,521.75,231,TRUE,
8590,523.8125,231.375,TRUE,
8591,526.8928571,231.3571429,TRUE,
8592,532.3846154,230.3076923,TRUE,
8593,535.8125,231.375,TRUE,
8594,539.4285714,231.5714286,TRUE,
8595,542.4444444,231.7222222,TRUE,
8596,548.4347826,231.2608696,TRUE,
8597,551.4285714,231.5714286,TRUE,
8598,555.5454545,231.7272727,TRUE,
8599,559.2142857,230.9285714,TRUE,
8600,563.7857143,230.9285714,TRUE,
8601,567.5,231.5,TRUE,
8602,570,231.5,TRUE,
8603,576.5714286,233.5714286,TRUE,
8604,580.0344828,231.6551724,TRUE,
8605,583,232,TRUE,
8606,587.9615385,232.1538462,TRUE,
8607,591.25,231.75,TRUE,
8608,595.7931034,232,TRUE,
8609,598.2105263,231.4210526,TRUE,
8610,3.5,235.5,TRUE,
8611,7.5,235.5,TRUE,
8612,11.5,235.5,TRUE,
8613,15.5,235.5,TRUE,
8614,19.5,235.5,TRUE,
8615,23.5,235.5,TRUE,
8616,27.35294118,235.3823529,TRUE,
8617,29.66666667,234.8333333,TRUE,
8618,52.66666667,235.75,FALSE,
8619,57.33333333,233.3333333,TRUE,
8620,53.88888889,236.3333333,FALSE,
8621,57.33333333,233.3333333,TRUE,
8622,61.2,233.4,TRUE,
8623,64,235.3103448,TRUE,
8624,67,235.7931034,TRUE,
8625,69.66666667,237.3333333,TRUE,
8626,85.66666667,237.6666667,TRUE,
8627,88.25,236.25,TRUE,
8628,90.75,234.75,TRUE,
8629,93.33333333,233.3333333,TRUE,
8630,117.6666667,233.3333333,TRUE,
8631,120.3333333,234.6666667,TRUE,
8632,123.5714286,235.4285714,TRUE,
8633,127.5,235.5,TRUE,
8634,130.8,235,TRUE,
8635,135.5,233.5,TRUE,
8636,139,233.25,TRUE,
8637,142.5,233,TRUE,
8638,148.8,235.3,TRUE,
8639,149.8,235.6,TRUE,
8640,169.125,235.3125,TRUE,
8641,171.5,235.5,TRUE,
8642,175.5,235.5,TRUE,
8643,179.5,235.5,TRUE,
8644,183.5,235.5,TRUE,
8645,187.5,235.5,TRUE,
8646,191.5,235.5,TRUE,
8647,195.5,235.5,TRUE,
8648,199.5,235.5,TRUE,
8649,203.5,235.5,TRUE,
8650,207.5,235.5,TRUE,
8651,211.5,235.5,TRUE,
8652,214.1052632,235.6315789,TRUE,
8653,222,237,FALSE,
8654,222,237,FALSE,
8655,233.6,235.1,TRUE,
8656,235.6470588,235.3823529,TRUE,
8657,239.3823529,235.6470588,TRUE,
8658,241.8461538,236.2307692,TRUE,
8659,254,235.5,TRUE,
8660,256,235.5,TRUE,
8661,259.5,235.5,TRUE,
8662,263.3529412,235.6176471,TRUE,
8663,267.3076923,236.2692308,TRUE,
8664,271.8,235.9,TRUE,
8665,275.5,235.5,TRUE,
8666,279.4285714,235.5714286,TRUE,
8667,283.0434783,236.3913043,TRUE,
8668,287.625,236.375,TRUE,
8669,291.1052632,236,TRUE,
8670,296.15,235.15,TRUE,
8671,299.1304348,234.9565217,TRUE,
8672,303.5,234,TRUE,
8673,307.3181818,234.7272727,TRUE,
8674,311,233.3333333,TRUE,
8675,316.3333333,233.6666667,TRUE,
8676,320.0344828,235.2758621,TRUE,
8677,323.375,235.1875,TRUE,
8678,326.9166667,234.9166667,TRUE,
8679,329,234.5,TRUE,
8680,334,235.5,TRUE,
8681,336.4347826,235.7826087,TRUE,
8682,339.4285714,235.5714286,TRUE,
8683,342.4117647,234.8823529,TRUE,
8684,348.3571429,234,TRUE,
8685,349.5,234.5,TRUE,
8686,361.2857143,235.2142857,TRUE,
8687,361.875,235.75,TRUE,
8688,382,235.5,TRUE,
8689,383,235.5,TRUE,
8690,393.6666667,235,FALSE,
8691,394,235,FALSE,
8692,397.5,238,FALSE,
8693,397.5,238,FALSE,
8694,404.125,235.25,TRUE,
8695,405,235.5,TRUE,
8696,416.5625,234.5625,TRUE,
8697,419.1904762,234.3333333,TRUE,
8698,424.1363636,234.7272727,TRUE,
8699,426.7142857,234.8571429,TRUE,
8700,431.75,233.875,TRUE,
8701,435.7142857,235.4285714,TRUE,
8702,439.6666667,236.2222222,TRUE,
8703,443.625,235.8125,TRUE,
8704,446.9655172,235.7241379,TRUE,
8705,450.6666667,237.3333333,TRUE,
8706,455.9,237.6,TRUE,
8707,460.25,236.35,TRUE,
8708,463.3076923,235.9230769,TRUE,
8709,467.44,235.6,TRUE,
8710,471.2352941,235.8235294,TRUE,
8711,475.4,234.9333333,TRUE,
8712,479.8,234.2,TRUE,
8713,483.9,235.2,TRUE,
8714,487.0333333,235.4333333,TRUE,
8715,491.1428571,233.1428571,TRUE,
8716,489,237,TRUE,
8717,495,235.2,TRUE,
8718,500.5714286,235.4285714,TRUE,
8719,501.4545455,235.7272727,TRUE,
8720,509,234.9285714,TRUE,
8721,511.0909091,234.5,TRUE,
8722,515.25,233.875,TRUE,
8723,516.5,238,TRUE,
8724,518.25,235.25,TRUE,
8725,522,234,TRUE,
8726,523.8181818,233.6363636,TRUE,
8727,525,238,TRUE,
8728,527.7916667,235.5833333,TRUE,
8729,531.4166667,235.9583333,TRUE,
8730,535.3181818,234.7272727,TRUE,
8731,539.2142857,233.7142857,TRUE,
8732,541.8,233.6,TRUE,
8733,549.2,235.2,TRUE,
8734,551.4285714,235.4285714,TRUE,
8735,555.5588235,235.3529412,TRUE,
8736,557.875,235.75,TRUE,
8737,564.9375,235.5625,TRUE,
8738,567.5,235.5,TRUE,
8739,571.2903226,235.8387097,TRUE,
8740,575.6666667,235.9666667,TRUE,
8741,579.5714286,235.5714286,TRUE,
8742,583.2727273,235.3636364,TRUE,
8743,586.8235294,234.2941176,TRUE,
8744,591.9230769,235.0384615,TRUE,
8745,595.3076923,234.7307692,TRUE,
8746,598.4,234.6,TRUE,
8747,3.5,239.5,TRUE,
8748,7.5,239.5,TRUE,
8749,11.5,239.5,TRUE,
8750,15.5,239.5,TRUE,
8751,19.5,239.5,TRUE,
8752,23.5,239.5,TRUE,
8753,26.72,239.16,TRUE,
8754,29,237.5,TRUE,
8755,41.75,241.25,TRUE,
8756,43.85,240.6,TRUE,
8757,46.71428571,241.0714286,TRUE,
8758,53.66666667,237.3333333,FALSE,
8759,51,241.4285714,TRUE,
8760,54,237.25,FALSE,
8761,61.27272727,240.2727273,TRUE,
8762,63.6969697,239.6969697,TRUE,
8763,67.5,239.5,TRUE,
8764,70.92307692,240.0769231,TRUE,
8765,73.66666667,241.3333333,TRUE,
8766,81.66666667,241.6666667,TRUE,
8767,84.25,240.25,TRUE,
8768,86.75,238.75,TRUE,
8769,89.33333333,237.3333333,TRUE,
8770,121.6,239.7,TRUE,
8771,123.6470588,239.5588235,TRUE,
8772,127.5,239.5,TRUE,
8773,130.8,240,TRUE,
8774,135.5,241.5,TRUE,
8775,137.5,241.5,TRUE,
8776,146,239.5,TRUE,
8777,148.6,239.3,TRUE,
8778,150.2,239.7,TRUE,
8779,169.3846154,239.3076923,TRUE,
8780,171.5,239.5,TRUE,
8781,175.5,239.5,TRUE,
8782,179.5,239.5,TRUE,
8783,183.5,239.5,TRUE,
8784,187.5,239.5,TRUE,
8785,191.5,239.5,TRUE,
8786,195.5,239.5,TRUE,
8787,199.5,239.5,TRUE,
8788,203.5,239.5,TRUE,
8789,207.5,239.5,TRUE,
8790,211.5,239.5,TRUE,
8791,214.4347826,239.6086957,TRUE,
8792,222,238,FALSE,
8793,222,238,FALSE,
8794,234,239.5,TRUE,
8795,236,239.5,TRUE,
8796,239.5,239.5,TRUE,
8797,242.4285714,239.8571429,TRUE,
8798,247.5,242,TRUE,
8799,254,237.5,TRUE,
8800,251.9,241.6,TRUE,
8801,255.9333333,239.6333333,TRUE,
8802,259.5,239.5,TRUE,
8803,263.3636364,239.2727273,TRUE,
8804,267.4137931,238.9310345,TRUE,
8805,271.4,238.6,TRUE,
8806,275.7857143,238.9285714,TRUE,
8807,278.8846154,239,TRUE,
8808,283.3076923,237.6153846,TRUE,
8809,288.2631579,238.5263158,TRUE,
8810,289.8461538,238.9230769,TRUE,
8811,298,239.5,TRUE,
8812,298.875,239.75,TRUE,
8813,307.5,239.7142857,FALSE,
8814,320.2,239.3,TRUE,
8815,322.3333333,238.3333333,TRUE,
8816,326.5,237,TRUE,
8817,336.5,237.5,TRUE,
8818,340.2608696,238.8695652,TRUE,
8819,341.6153846,239.6923077,TRUE,
8820,352.375,241.375,FALSE,
8821,353.25,241.25,FALSE,
8822,361.75,239,TRUE,
8823,362.5,239.5,TRUE,
8824,373.5,241,FALSE,
8825,373.875,241.125,FALSE,
8826,382,237.5,TRUE,
8827,383.5882353,239.5294118,TRUE,
8828,385,241,TRUE,
8829,394,237.5,FALSE,
8830,392,239,FALSE,
8831,394,237.5,FALSE,
8832,397.2857143,239.1428571,FALSE,
8833,397.7142857,239.1428571,FALSE,
8834,404.875,239.75,TRUE,
8835,405.4,239.9,TRUE,
8836,425.5454545,239.3636364,TRUE,
8837,426.4736842,239.9473684,TRUE,
8838,432,241.6666667,TRUE,
8839,436.25,240,TRUE,
8840,439.5,239.5,TRUE,
8841,443.5,239.5,TRUE,
8842,447.3529412,239.5294118,TRUE,
8843,450.85,239.2,TRUE,
8844,455.75,238.125,TRUE,
8845,460,239,TRUE,
8846,462.6086957,239.0434783,TRUE,
8847,468.0769231,238.6153846,TRUE,
8848,469.4444444,239.2222222,TRUE,
8849,481.6666667,241.6666667,TRUE,
8850,484.0833333,239.4583333,TRUE,
8851,487.1851852,239.2222222,TRUE,
8852,490.9285714,240.5714286,TRUE,
8853,494.9166667,239.75,TRUE,
8854,500.9444444,239.4444444,TRUE,
8855,503.2142857,240.0714286,TRUE,
8856,507.6153846,240.2692308,TRUE,
8857,510.5882353,239.7058824,TRUE,
8858,516.0714286,239.0714286,TRUE,
8859,519.3888889,239.7777778,TRUE,
8860,523.7142857,239.8095238,TRUE,
8861,527.7931034,239.4137931,TRUE,
8862,530.2941176,238.8235294,TRUE,
8863,534,237,TRUE,
8864,537.1666667,240.8333333,FALSE,
8865,538.9090909,240.5454545,FALSE,
8866,542,240,FALSE,
8867,549.5,239.5,TRUE,
8868,550.5263158,238.7368421,TRUE,
8869,556,237.9285714,TRUE,
8870,559.6666667,239.1666667,TRUE,
8871,563.7931034,240,TRUE,
8872,567.5,239.5,TRUE,
8873,571.5,239.5,TRUE,
8874,575.4285714,239.4285714,TRUE,
8875,579.5454545,239.2727273,TRUE,
8876,583.2727273,239.6363636,TRUE,
8877,587.375,240.375,TRUE,
8878,591.2307692,239.8076923,TRUE,
8879,593,239.5,TRUE,
8880,3.5,243.5,TRUE,
8881,7.5,243.5,TRUE,
8882,11.5,243.5,TRUE,
8883,15.5,243.5,TRUE,
8884,19.5,243.5,TRUE,
8885,23.21875,243.28125,TRUE,
8886,25.8,242.3,TRUE,
8887,40.72222222,244.2222222,TRUE,
8888,43.57142857,243.5714286,TRUE,
8889,47.38235294,243.6470588,TRUE,
8890,51.27586207,243.9655172,TRUE,
8891,54.71428571,245.0714286,TRUE,
8892,60.55,244.05,TRUE,
8893,63.5,243.5,TRUE,
8894,67.5,243.5,TRUE,
8895,71.5,243.5,TRUE,
8896,75.03703704,244.0740741,TRUE,
8897,79.86956522,244.2608696,TRUE,
8898,82.75,242.75,TRUE,
8899,85.33333333,241.3333333,TRUE,
8900,120.7368421,244.0526316,TRUE,
8901,123.1333333,243.1333333,TRUE,
8902,127.84,242.72,TRUE,
8903,131.5714286,243.4285714,TRUE,
8904,135.2727273,243.4545455,TRUE,
8905,137.7272727,243.8181818,TRUE,
8906,149.6666667,243,TRUE,
8907,150.7142857,243.2857143,TRUE,
8908,169.6666667,243,TRUE,
8909,171.7272727,243.3636364,TRUE,
8910,175.5,243.5,TRUE,
8911,179.5,243.5,TRUE,
8912,183.5,243.5,TRUE,
8913,187.5,243.5,TRUE,
8914,191.5,243.5,TRUE,
8915,195.5,243.5,TRUE,
8916,199.5,243.5,TRUE,
8917,203.5,243.5,TRUE,
8918,207.5,243.5,TRUE,
8919,211.5,243.5,TRUE,
8920,214.8928571,243.75,TRUE,
8921,219.2222222,245.5555556,TRUE,
8922,223.4545455,245.4545455,TRUE,
8923,227.8181818,245.4545455,TRUE,
8924,232.0526316,244.5789474,TRUE,
8925,235.6470588,243.6176471,TRUE,
8926,239.3636364,243.2727273,TRUE,
8927,243.2307692,243.1538462,TRUE,
8928,247.3684211,243.1052632,TRUE,
8929,251.4736842,242.4210526,TRUE,
8930,256,243,TRUE,
8931,258.7,242.7,TRUE,
8932,263,241.3333333,TRUE,
8933,267,241,TRUE,
8934,271,246,FALSE,
8935,277.5,243.5,TRUE,
8936,278.1052632,243.6315789,TRUE,
8937,289.8571429,243.1428571,TRUE,
8938,290.4166667,243.75,TRUE,
8939,298,242.5,TRUE,
8940,299.4210526,243.5263158,TRUE,
8941,301,245,TRUE,
8942,308.2941176,243.2941176,FALSE,
8943,310,244,FALSE,
8944,320.6666667,243.5,TRUE,
8945,321.4,243.9,TRUE,
8946,341.3846154,243.3076923,TRUE,
8947,341.9411765,243.6470588,TRUE,
8948,352.2857143,242.5,FALSE,
8949,353.3333333,242.5,FALSE,
8950,361,244.4615385,TRUE,
8951,362.8181818,243.8181818,TRUE,
8952,373.5,242,FALSE,
8953,374,242,FALSE,
8954,384.2352941,243.4117647,TRUE,
8955,385.1428571,243.8571429,TRUE,
8956,401.5,246,TRUE,
8957,404.6666667,243.8333333,TRUE,
8958,406.7,244.3,TRUE,
8959,411.6923077,245.3846154,TRUE,
8960,415.7777778,244.9444444,TRUE,
8961,419.4210526,244.2631579,TRUE,
8962,423.9565217,243.8695652,TRUE,
8963,426.9615385,243.5384615,TRUE,
8964,431.8,242.2,TRUE,
8965,435.9,243.2,TRUE,
8966,439.5,243.5,TRUE,
8967,443.5,243.5,TRUE,
8968,447.4285714,243.5714286,TRUE,
8969,449.4545455,243.7272727,TRUE,
8970,461.0588235,243.3529412,TRUE,
8971,461.9375,243.1875,TRUE,
8972,469.5555556,243.3333333,TRUE,
8973,469.5555556,243.3333333,TRUE,
8974,477.5,246,TRUE,
8975,480.7333333,244.3333333,TRUE,
8976,482.4444444,243,TRUE,
8977,488.6153846,242.6153846,TRUE,
8978,490.7333333,242.6,TRUE,
8979,494.2,241.2,TRUE,
8980,501.1333333,243.3333333,TRUE,
8981,503.5,243.5,TRUE,
8982,507.5,243.5,TRUE,
8983,509.5,243.5,TRUE,
8984,520.0666667,243.4,TRUE,
8985,523.1428571,241.1428571,TRUE,
8986,524,245.75,TRUE,
8987,527.9565217,243.7391304,TRUE,
8988,529.7692308,243.6923077,TRUE,
8989,537,241.6,FALSE,
8990,538,241.5,FALSE,
8991,543.5,246,FALSE,
8992,549.75,243,TRUE,
8993,551.2631579,244.1578947,TRUE,
8994,554.6363636,245.0909091,TRUE,
8995,561.5,242,TRUE,
8996,563.9,243.2,TRUE,
8997,567.5,243.5,TRUE,
8998,571.5,243.5,TRUE,
8999,574.5263158,242.7368421,TRUE,
9000,580.4210526,243.1578947,TRUE,
9001,583.5,243.5,TRUE,
9002,587.5,243.5,TRUE,
9003,591.3529412,243.6176471,TRUE,
9004,595.2173913,244.4347826,TRUE,
9005,598.6,244.6,TRUE,
9006,3.5,247.5,TRUE,
9007,7.5,247.5,TRUE,
9008,11.5,247.5,TRUE,
9009,15.5,247.5,TRUE,
9010,19.5,247.5,TRUE,
9011,22.38095238,247.047619,TRUE,
9012,40.73684211,247.1052632,TRUE,
9013,43.5,247.5,TRUE,
9014,47.5,247.5,TRUE,
9015,51.5,247.5,TRUE,
9016,55.03703704,247.1481481,TRUE,
9017,59.92307692,247.0384615,TRUE,
9018,63.57142857,247.4285714,TRUE,
9019,67.5,247.5,TRUE,
9020,71.5,247.5,TRUE,
9021,75.42857143,247.4285714,TRUE,
9022,79.25806452,247.483871,TRUE,
9023,81.33333333,245.3333333,TRUE,
9024,81.66666667,249.3333333,TRUE,
9025,117.0833333,248.5833333,TRUE,
9026,119.3333333,247.3333333,TRUE,
9027,122,246,TRUE,
9028,129.6666667,245.3333333,TRUE,
9029,132.3333333,246.6666667,TRUE,
9030,135.5,247.5,TRUE,
9031,138.7916667,248.0833333,TRUE,
9032,141.75,249.75,TRUE,
9033,150,247,TRUE,
9034,151.35,247.6,TRUE,
9035,153,249,TRUE,
9036,170,246,TRUE,
9037,172.2222222,247.3333333,TRUE,
9038,175.5,247.5,TRUE,
9039,179.5,247.5,TRUE,
9040,183.5,247.5,TRUE,
9041,187.5,247.5,TRUE,
9042,191.5,247.5,TRUE,
9043,195.5,247.5,TRUE,
9044,199.5,247.5,TRUE,
9045,203.5,247.5,TRUE,
9046,207.5,247.5,TRUE,
9047,211.5,247.5,TRUE,
9048,215.4285714,247.5714286,TRUE,
9049,219.5,247.8125,TRUE,
9050,223.1923077,247.0769231,TRUE,
9051,227.4,246.5,TRUE,
9052,231.5,246,TRUE,
9053,235.6923077,247,TRUE,
9054,238.3571429,246.5714286,TRUE,
9055,243,245,TRUE,
9056,245.5,250,FALSE,
9057,245.5,250,FALSE,
9058,248.5,250,FALSE,
9059,251.5,249,FALSE,
9060,257.2857143,247.2142857,TRUE,
9061,257.8,247.8,TRUE,
9062,271,246,FALSE,
9063,277.75,247,TRUE,
9064,278.7368421,247.4210526,TRUE,
9065,290,245.5,TRUE,
9066,290.8,245.4,TRUE,
9067,297,250,TRUE,
9068,299.8571429,247.8571429,TRUE,
9069,302.8461538,248.6923077,TRUE,
9070,308.5,245,FALSE,
9071,307.5,249.5,TRUE,
9072,310.4,245.6,FALSE,
9073,310.2857143,249.5714286,TRUE,
9074,321.125,247.25,TRUE,
9075,321.5,247.5,TRUE,
9076,330,248.5,FALSE,
9077,332.1333333,248.6666667,FALSE,
9078,333.6666667,248.6666667,FALSE,
9079,341.6666667,247,TRUE,
9080,342.5,247.5,TRUE,
9081,353.5,249.5,TRUE,
9082,354.7777778,249.5555556,TRUE,
9083,360.6315789,246.9473684,TRUE,
9084,362.9642857,247.5,TRUE,
9085,365,248,TRUE,
9086,380,250,TRUE,
9087,384.4285714,248.047619,TRUE,
9088,387,248.4090909,TRUE,
9089,391.5,248.8333333,TRUE,
9090,395.5,248.1666667,TRUE,
9091,399.4705882,247.5882353,TRUE,
9092,403.9565217,247.1304348,TRUE,
9093,407.1724138,247.1034483,TRUE,
9094,411.25,245.875,TRUE,
9095,415.5384615,245.6153846,TRUE,
9096,419,245.25,TRUE,
9097,424.2222222,245.4444444,TRUE,
9098,427.1578947,247.2631579,TRUE,
9099,429,249.5,TRUE,
9100,436.8,246.6,TRUE,
9101,439.2727273,246.5909091,TRUE,
9102,443.2142857,245.7142857,TRUE,
9103,444,250,TRUE,
9104,448,247.3333333,TRUE,
9105,449.875,247.75,TRUE,
9106,461.2,247.6,TRUE,
9107,461.6153846,247.4615385,TRUE,
9108,469,248.5,TRUE,
9109,471.2352941,247.8823529,TRUE,
9110,475.6666667,247.1666667,TRUE,
9111,480.037037,247.5555556,TRUE,
9112,481.7142857,247.7857143,TRUE,
9113,490,247,TRUE,
9114,490.375,247.75,TRUE,
9115,501.25,246.9166667,TRUE,
9116,503.3461538,246.6923077,TRUE,
9117,507.64,246.68,TRUE,
9118,510.0769231,247.4615385,TRUE,
9119,518,246.5,TRUE,
9120,520.25,246.9375,TRUE,
9121,523.2222222,246.8333333,TRUE,
9122,527.6666667,245.8666667,TRUE,
9123,530.2727273,247,TRUE,
9124,537.75,248.75,TRUE,
9125,539.3076923,248.9230769,TRUE,
9126,543.5,246,FALSE,
9127,541,249,TRUE,
9128,549.1428571,248.0714286,TRUE,
9129,551.2222222,247.2592593,TRUE,
9130,554.5,246,TRUE,
9131,557,250,TRUE,
9132,559.8571429,249.8571429,TRUE,
9133,564.1851852,247.7407407,TRUE,
9134,567.5,247.5,TRUE,
9135,571.5,247.5,TRUE,
9136,574.8695652,247.6956522,TRUE,
9137,580.08,247.6,TRUE,
9138,583.5,247.5,TRUE,
9139,587.5,247.5,TRUE,
9140,591.5,247.5,TRUE,
9141,595,247,TRUE,
9142,598.5,246,TRUE,
9143,599.5,250,TRUE,
9144,3.5,251.5,TRUE,
9145,7.5,251.5,TRUE,
9146,11.5,251.5,TRUE,
9147,15.5,251.5,TRUE,
9148,19.5,251.5,TRUE,
9149,22.92307692,252.0384615,TRUE,
9150,26.125,253.375,TRUE,
9151,33.22222222,252.8888889,TRUE,
9152,35.27777778,252.9444444,TRUE,
9153,40.08,252.12,TRUE,
9154,43.5,251.3529412,TRUE,
9155,47.5,251.5,TRUE,
9156,51.3030303,251.3030303,TRUE,
9157,53.6,250.6,TRUE,
9158,61,251.875,TRUE,
9159,63.57142857,251.5428571,TRUE,
9160,67.5,251.5,TRUE,
9161,71.42857143,251.4285714,TRUE,
9162,74.66666667,250.6666667,TRUE,
9163,80.23529412,250.2352941,TRUE,
9164,83.13043478,251.8695652,TRUE,
9165,85.66666667,253.3333333,TRUE,
9166,103.5,253,TRUE,
9167,112.5833333,253.0833333,TRUE,
9168,115.6,251.52,TRUE,
9169,118.0833333,250.3333333,TRUE,
9170,133.75,249.75,TRUE,
9171,136.2272727,250.6818182,TRUE,
9172,139.5,251.5,TRUE,
9173,142.875,252.2083333,TRUE,
9174,147.6923077,253.3846154,TRUE,
9175,151.4166667,251.75,TRUE,
9176,153,251.5,TRUE,
9177,172.5,251.5,TRUE,
9178,175.5,251.5,TRUE,
9179,179.5,251.5,TRUE,
9180,183.5,251.5,TRUE,
9181,187.5,251.5,TRUE,
9182,191.5,251.5,TRUE,
9183,195.5,251.5,TRUE,
9184,199.5,251.5,TRUE,
9185,203.5,251.5,TRUE,
9186,207.5,251.5,TRUE,
9187,211.5,251.5,TRUE,
9188,215.5,251.5,TRUE,
9189,219.0357143,251.1071429,TRUE,
9190,221.5,250,TRUE,
9191,236.8333333,251.5,TRUE,
9192,237.4545455,251.7272727,TRUE,
9193,245.5,250,FALSE,
9194,245.5,250,FALSE,
9195,248.9090909,251.6363636,FALSE,
9196,251.5,249,FALSE,
9197,249.4285714,251.7142857,FALSE,
9198,257.6,251.1,TRUE,
9199,258.3333333,251.5,TRUE,
9200,269.5,252,FALSE,
9201,270,252,FALSE,
9202,278,249.5,TRUE,
9203,279.5882353,251.5294118,TRUE,
9204,281,253,TRUE,
9205,296.875,250.875,TRUE,
9206,300,251.28,TRUE,
9207,303.4,251.5,TRUE,
9208,307.125,250.625,TRUE,
9209,310.5,250.25,TRUE,
9210,321.3846154,251.6923077,TRUE,
9211,321.875,251.75,TRUE,
9212,332.2222222,249.4444444,FALSE,
9213,334,249.5,FALSE,
9214,342,250.5,TRUE,
9215,343.125,251.25,TRUE,
9216,353.6,251.1,TRUE,
9217,355.1785714,251.5357143,TRUE,
9218,361.3333333,249.3333333,TRUE,
9219,359.0714286,253,TRUE,
9220,363.5714286,251.7142857,TRUE,
9221,367,252.5,TRUE,
9222,371.5882353,252.2352941,TRUE,
9223,375.4117647,251.7647059,TRUE,
9224,379.5,251,TRUE,
9225,384.0869565,250.9565217,TRUE,
9226,386.75,251,TRUE,
9227,391.2727273,249.4545455,TRUE,
9228,394,251.5,FALSE,
9229,395.1428571,249.1428571,TRUE,
9230,394,251.5,FALSE,
9231,398,249,TRUE,
9232,398.5,254,FALSE,
9233,405.8571429,251.1428571,TRUE,
9234,406.8947368,251.3684211,TRUE,
9235,428.1666667,251.5,TRUE,
9236,429.375,252.125,TRUE,
9237,433.5,253,TRUE,
9238,436.6666667,252.3333333,TRUE,
9239,439.3181818,251.9090909,TRUE,
9240,443.4666667,250.9333333,TRUE,
9241,448.1363636,251.0454545,TRUE,
9242,450.2,251.7,TRUE,
9243,460.9333333,251.2,TRUE,
9244,463.1,251.75,TRUE,
9245,467.9259259,251.8888889,TRUE,
9246,470.1666667,251.7777778,TRUE,
9247,480.5909091,251.2727273,TRUE,
9248,481.7142857,251.2142857,TRUE,
9249,491.1111111,251.6666667,FALSE,
9250,501.5,249,TRUE,
9251,499.5,253.5,FALSE,
9252,501.5,249,TRUE,
9253,508.8,251.1,TRUE,
9254,510.4615385,251.3846154,TRUE,
9255,522.5,249,FALSE,
9256,531.7,252.4,TRUE,
9257,536.6363636,252.6363636,TRUE,
9258,539.7586207,251.7241379,TRUE,
9259,543.0909091,252.5,TRUE,
9260,548,252,TRUE,
9261,551.2258065,251.8387097,TRUE,
9262,555.48,252.12,TRUE,
9263,559.5238095,251.2857143,TRUE,
9264,563.8125,251.4375,TRUE,
9265,566.75,251,TRUE,
9266,572.2,251,TRUE,
9267,574,251,TRUE,
9268,580.8947368,251.6315789,TRUE,
9269,583.5,251.5,TRUE,
9270,587.25,251.25,TRUE,
9271,591.6923077,250.7307692,TRUE,
9272,595.3571429,251.7857143,TRUE,
9273,598.6111111,252.2222222,TRUE,
9274,3.5,255.5,TRUE,
9275,7.5,255.5,TRUE,
9276,11.5,255.5,TRUE,
9277,15.5,255.5,TRUE,
9278,19.5,255.5,TRUE,
9279,23.5,255.5,TRUE,
9280,27.22580645,255.8387097,TRUE,
9281,31.8,255.9,TRUE,
9282,35.5,255.5,TRUE,
9283,39.27272727,255.4545455,TRUE,
9284,42.9375,254.5625,TRUE,
9285,47.71428571,254.3809524,TRUE,
9286,51.05263158,255.0526316,TRUE,
9287,56.41666667,257.1666667,TRUE,
9288,59.86666667,255.8666667,TRUE,
9289,63.5,255.5,TRUE,
9290,67.5,255.5,TRUE,
9291,70.63636364,254.8181818,TRUE,
9292,73.33333333,253.3333333,TRUE,
9293,84.66666667,254.3333333,TRUE,
9294,87.13043478,255.8695652,TRUE,
9295,90.125,257.25,TRUE,
9296,104.7142857,254.2857143,TRUE,
9297,108.0526316,256.2105263,TRUE,
9298,111.3333333,255.3333333,TRUE,
9299,114,254,TRUE,
9300,137.6666667,253.3333333,TRUE,
9301,140.3333333,254.6666667,TRUE,
9302,143.5714286,255.4285714,TRUE,
9303,147.5,255.5,TRUE,
9304,151.3529412,255.6176471,TRUE,
9305,154.7777778,256.6111111,TRUE,
9306,159.5,257.5,TRUE,
9307,163.9375,257.0625,TRUE,
9308,167.6086957,256.5652174,TRUE,
9309,171.75,255.75,TRUE,
9310,175.5,255.5,TRUE,
9311,179.5,255.5,TRUE,
9312,183.5,255.5,TRUE,
9313,187.5,255.5,TRUE,
9314,191.5,255.5,TRUE,
9315,195.5,255.5,TRUE,
9316,199.5,255.5,TRUE,
9317,203,254.8,TRUE,
9318,207.25,253.875,TRUE,
9319,211.5,253.5,TRUE,
9320,216,254.9166667,TRUE,
9321,217.9285714,254.9285714,TRUE,
9322,225.5,255.5,FALSE,
9323,226,255.5,FALSE,
9324,237.2,255.2,TRUE,
9325,237.8,255.8,TRUE,
9326,249,253,FALSE,
9327,247.4285714,256.7142857,FALSE,
9328,249.5,253,FALSE,
9329,258,255.5,TRUE,
9330,259,255.5,TRUE,
9331,269.5,253,FALSE,
9332,270,253,FALSE,
9333,280.35,255.6,TRUE,
9334,282.8333333,256.6666667,TRUE,
9335,287.4615385,257.2307692,TRUE,
9336,291,256.7,TRUE,
9337,293,256.5,TRUE,
9338,301.125,255.25,TRUE,
9339,302.3684211,255.1052632,TRUE,
9340,306,253,TRUE,
9341,321.0588235,255.6470588,TRUE,
9342,322.2857143,255.7142857,TRUE,
9343,329.5,258,TRUE,
9344,331.5,258,TRUE,
9345,336,257.6666667,TRUE,
9346,339.6923077,257.3846154,TRUE,
