id,path length,smoothed path length,runtime,runtime with smoothing,step size,goal bias,altitude,origin_x,origin_y,destination_x,destination_y
1554495844.186704,3234.2204816067097,2770.756291633028,2.8087241649627686,6.973721027374268,50,0.1,65.71,552528,4181963,552751,4183657
1554495854.057533,2148.594311088923,1895.6719357684046,2.1367359161376953,5.110522985458374,50,0.1,65.71,552528,4181963,552751,4183657
1554495862.07074,2120.0793363321,1874.8645332499418,2.4753711223602295,5.528850078582764,50,0.1,65.71,552528,4181963,552751,4183657
1554495903.416812,3246.594645886899,2520.109321925452,8.1909921169281,13.006229162216187,50,0.2,65.71,552528,4181963,552751,4183657
1554495921.891186,2065.4770121630063,1810.4892777725447,3.986161947250366,7.717320919036865,50,0.2,65.71,552528,4181963,552751,4183657
1554495932.974735,2153.6675979429874,1992.0372741738947,2.467449903488159,5.5746750831604,50,0.2,65.71,552528,4181963,552751,4183657
1554495942.721425,2053.498001806316,1898.3304424435223,1.3161890506744385,4.112117052078247,50,0.2,65.71,552528,4181963,552751,4183657
1554495949.80016,2344.43120079944,2045.1032999147183,2.1091060638427734,6.275776147842407,50,0.2,65.71,552528,4181963,552751,4183657
1554495958.853454,2038.1918757062908,1806.940669312407,3.7173237800598145,7.797550916671753,50,0.2,65.71,552528,4181963,552751,4183657
1554495969.784036,2389.453733970979,1914.5112585021857,2.728502035140991,6.18959903717041,50,0.2,65.71,552528,4181963,552751,4183657
1554495978.463458,2501.984136189918,2222.5381286918746,1.864656925201416,4.557983875274658,50,0.2,65.71,552528,4181963,552751,4183657
1554495986.229578,3534.8603593671137,3096.8156360543708,9.991735935211182,15.263720035552979,50,0.2,65.71,552528,4181963,552751,4183657
1554496007.36084,2182.7709113287456,1915.3815000061236,1.6500258445739746,5.205159902572632,50,0.2,65.71,552528,4181963,552751,4183657
1554496028.919396,2247.4225674032223,2080.995384952588,2.607725143432617,5.542330026626587,50,0.3,65.71,552528,4181963,552751,4183657
1554496039.316526,1992.9085154911027,1886.010112251598,2.3719000816345215,6.511799097061157,50,0.3,65.71,552528,4181963,552751,4183657
1554496051.097847,3047.9631665417305,2027.932327566722,5.131572961807251,7.89017391204834,50,0.3,65.71,552528,4181963,552751,4183657
1554496064.862404,2036.5253148706292,1867.1450923330246,3.6922647953033447,6.630351781845093,50,0.3,65.71,552528,4181963,552751,4183657
1554496076.112677,2193.293198445768,1861.1376667777322,1.9353089332580566,5.264161825180054,50,0.3,65.71,552528,4181963,552751,4183657
1554496085.7172,2331.3073688978757,2050.28036397287,2.1043219566345215,6.474369049072266,50,0.3,65.71,552528,4181963,552751,4183657
1554496097.810535,2422.15550220981,2226.029963043655,3.5554909706115723,6.268512964248657,50,0.3,65.71,552528,4181963,552751,4183657
1554496107.109879,2377.29578879566,2074.783049270212,3.501924991607666,6.618499040603638,50,0.3,65.71,552528,4181963,552751,4183657
1554496117.52762,1961.006963926747,1792.7673234757558,1.5180349349975586,4.783279895782471,50,0.3,65.71,552528,4181963,552751,4183657
1554496125.89084,2237.7684613352735,1944.34762022424,1.7044999599456787,6.09648585319519,50,0.3,65.71,552528,4181963,552751,4183657
1554496143.108816,3237.2915511154624,2640.8247581315654,10.468746185302734,15.227411985397339,50,0.4,65.71,552528,4181963,552751,4183657
1554496165.535105,2337.883022716166,2075.758013269079,2.100393056869507,4.924983978271484,50,0.4,65.71,552528,4181963,552751,4183657
1554496174.422857,2182.841926494346,1876.6181622996614,2.2415449619293213,5.206640958786011,50,0.4,65.71,552528,4181963,552751,4183657
1554496183.436251,1980.6194682299938,1821.8837219919112,2.569812059402466,5.6128740310668945,50,0.4,65.71,552528,4181963,552751,4183657
1554496192.334458,2450.3028932677657,1950.1698746271102,4.016111850738525,7.869054794311523,50,0.4,65.71,552528,4181963,552751,4183657
1554496204.256097,3227.3429913184273,2789.6576660123333,11.088176012039185,14.5258948802948,50,0.4,65.71,552528,4181963,552751,4183657
1554496226.408808,2011.2048084105456,1806.7413499829217,4.05866003036499,8.488595008850098,50,0.4,65.71,552528,4181963,552751,4183657
1554496239.937164,2328.514284372536,2026.8998689215252,1.4707720279693604,4.738914966583252,50,0.4,65.71,552528,4181963,552751,4183657
1554496249.425326,2995.5116923703154,2748.5143414241356,3.898267984390259,7.7278149127960205,50,0.4,65.71,552528,4181963,552751,4183657
1554496261.79665,2170.8497330910673,1963.3442600296212,3.6704211235046387,6.815044164657593,50,0.4,65.71,552528,4181963,552751,4183657
1554496286.002203,2388.562524543537,2070.9644662881947,3.77604603767395,7.125831127166748,50,0.5,65.71,552528,4181963,552751,4183657
1554496300.851334,2014.6006255478974,1834.4710044981978,20.64026379585266,25.576390981674194,50,0.5,65.71,552528,4181963,552751,4183657
1554496342.680561,2193.040818523034,1965.7518189872549,2.4621598720550537,5.076305866241455,50,0.5,65.71,552528,4181963,552751,4183657
1554496351.838426,2187.38231528501,1842.7287036318278,3.7373077869415283,6.5529468059539795,50,0.5,65.71,552528,4181963,552751,4183657
1554496362.004933,1918.9717797419366,1736.4388706503232,1.4639968872070312,4.684190988540649,50,0.5,65.71,552528,4181963,552751,4183657
1554496370.626421,2097.743776697672,1865.1640581800461,1.4211399555206299,4.801739931106567,50,0.5,65.71,552528,4181963,552751,4183657
1554496378.61462,2995.869574074779,2608.079963062983,6.929129123687744,10.786284923553467,50,0.5,65.71,552528,4181963,552751,4183657
1554496392.751351,2031.1187563803044,1893.6365831920896,4.456880807876587,7.41157078742981,50,0.5,65.71,552528,4181963,552751,4183657
1554496403.974667,2156.234522489403,1982.4917843703183,3.2427899837493896,6.623170852661133,50,0.5,65.71,552528,4181963,552751,4183657
1554496413.471237,2327.5190107124304,2044.6085273884771,7.070620059967041,10.932894945144653,50,0.5,65.71,552528,4181963,552751,4183657
1554496438.637949,1883.5992037961157,1779.7577305871098,3.2173309326171875,6.840106010437012,50,0.6,65.71,552528,4181963,552751,4183657
1554496458.581187,2705.4708775384975,2583.414144355147,3.3302080631256104,7.3083860874176025,50,0.6,65.71,552528,4181963,552751,4183657
1554496469.165533,1935.7304653984431,1793.085157167754,7.123324871063232,10.317214012145996,50,0.6,65.71,552528,4181963,552751,4183657
1554496483.163885,2526.8617679065937,1948.3573993452294,8.411586999893188,11.166632890701294,50,0.6,65.71,552528,4181963,552751,4183657
1554496499.335785,1896.5663259031728,1758.3077755329646,2.164616107940674,4.5212461948394775,50,0.6,65.71,552528,4181963,552751,4183657
1554496510.317279,1902.6026504329059,1786.3301931403391,5.947930812835693,9.649935960769653,50,0.6,65.71,552528,4181963,552751,4183657
1554496523.025582,2212.2086220235205,2032.9481665824678,3.281200885772705,6.015146970748901,50,0.6,65.71,552528,4181963,552751,4183657
1554496532.574093,2473.3885098571327,2145.0710690680244,4.651538848876953,7.896492004394531,50,0.6,65.71,552528,4181963,552751,4183657
1554496543.392582,3011.084042672816,2739.2194279652276,13.78038501739502,19.104379177093506,50,0.6,65.71,552528,4181963,552751,4183657
1554496566.029777,2224.857431421024,1927.8780031890483,2.121793031692505,6.349813938140869,50,0.6,65.71,552528,4181963,552751,4183657
1554496587.374594,1994.9379608782651,1915.252647360529,6.58776593208313,11.015296936035156,50,0.7,65.71,552528,4181963,552751,4183657
1554496604.788404,2275.0044309974464,2055.5193352197566,3.7055320739746094,8.271229028701782,50,0.7,65.71,552528,4181963,552751,4183657
1554496625.110391,2108.4725917466117,1900.4629976188955,7.154597043991089,13.196084022521973,50,0.7,65.71,552528,4181963,552751,4183657
1554496642.071346,2523.4238357498875,2042.4498297465698,17.943907022476196,22.24886393547058,50,0.7,65.71,552528,4181963,552751,4183657
1554496671.664715,2200.1572094263156,2039.669154417284,6.264817953109741,9.258626937866211,50,0.7,65.71,552528,4181963,552751,4183657
1554496684.56689,1978.956806106225,1836.8858338836126,3.1612179279327393,6.084588050842285,50,0.7,65.71,552528,4181963,552751,4183657
1554496693.455579,2545.465203842052,2318.389019280042,17.005208015441895,21.29598093032837,50,0.7,65.71,552528,4181963,552751,4183657
1554496718.19886,2137.317787522171,1903.086415325025,4.056883096694946,7.4563751220703125,50,0.7,65.71,552528,4181963,552751,4183657
1554496731.280021,3890.7575392195945,2516.2631222966756,14.469929933547974,18.79272198677063,50,0.7,65.71,552528,4181963,552751,4183657
1554496754.465874,2335.339621875288,2073.1857762675736,12.754871129989624,16.889764070510864,50,0.7,65.71,552528,4181963,552751,4183657
1554496803.239256,2172.9324540987022,2020.5934024490934,6.0802321434021,8.671771049499512,50,0.8,65.71,552528,4181963,552751,4183657
1554496818.458023,2490.848885947733,2305.5380020243265,6.485383987426758,10.041965961456299,50,0.8,65.71,552528,4181963,552751,4183657
1554496831.495888,2541.1043917656743,2396.6369194892313,11.136248111724854,14.814378023147583,50,0.8,65.71,552528,4181963,552751,4183657
1554496850.213421,2133.2319345629926,1834.856676292836,18.420308828353882,22.615901947021484,50,0.8,65.71,552528,4181963,552751,4183657
1554496876.194552,2041.9629448056987,1875.1245583882906,7.238576173782349,11.237431049346924,50,0.8,65.71,552528,4181963,552751,4183657
1554496891.268132,2102.057630972789,1932.7245878828307,4.769680976867676,8.249387979507446,50,0.8,65.71,552528,4181963,552751,4183657
1554496902.662188,2781.7836537382027,2683.2726712058516,7.53139591217041,11.366330862045288,50,0.8,65.71,552528,4181963,552751,4183657
1554496924.318628,2105.932521838048,1866.5348122472587,7.553804874420166,10.943336963653564,50,0.8,65.71,552528,4181963,552751,4183657
1554496938.212299,1933.818355677597,1813.6116552239698,9.301967859268188,12.45124888420105,50,0.8,65.71,552528,4181963,552751,4183657
1554496954.430591,1830.207779551592,1738.7942440393508,3.895669937133789,6.8138158321380615,50,0.8,65.71,552528,4181963,552751,4183657
1554496973.890251,1874.784954993961,1745.3949088744082,4.808397054672241,7.685531139373779,50,0.9,65.71,552528,4181963,552751,4183657
1554496987.31954,1911.9943197944929,1763.321523403006,6.18829607963562,9.738656044006348,50,0.9,65.71,552528,4181963,552751,4183657
1554497001.263575,2473.573666288141,2368.6011340705854,10.547199010848999,14.051448822021484,50,0.9,65.71,552528,4181963,552751,4183657
1554497020.32652,2073.525206441238,1866.3928153534248,16.23955011367798,19.634411096572876,50,0.9,65.71,552528,4181963,552751,4183657
1554497043.661923,2174.507669966619,2011.4020368155207,6.502134084701538,8.762508153915405,50,0.9,65.71,552528,4181963,552751,4183657
1554497058.970239,2365.694506318685,2087.359058912234,17.644103050231934,21.688732147216797,50,0.9,65.71,552528,4181963,552751,4183657
1554497084.617287,2582.985657483424,2240.7534066439475,71.91992211341858,76.36398100852966,50,0.9,65.71,552528,4181963,552751,4183657
1554497167.020442,1954.7681409688769,1755.5092125643996,9.11067509651184,12.432013034820557,50,0.9,65.71,552528,4181963,552751,4183657
1554497182.330524,1877.5944484076597,1765.5670485004803,9.046517133712769,12.45133900642395,50,0.9,65.71,552528,4181963,552751,4183657
1554497202.693376,2313.4285624773893,1926.7579736102239,7.64003586769104,11.952131986618042,50,0.9,65.71,552528,4181963,552751,4183657
